date,visiting,home,visScore,homeScore,visHR,homeHR
20210401,PIT,CHN,5,3,1,0
20210401,SLN,CIN,11,6,2,2
20210401,LAN,COL,5,8,0,0
20210401,TBA,MIA,1,0,1,0
20210401,MIN,MIL,5,6,1,0
20210401,ATL,PHI,2,3,1,0
20210401,ARI,SDN,7,8,4,2
20210401,CHA,ANA,3,4,1,1
20210401,CLE,DET,2,3,1,1
20210401,TEX,KCA,10,14,0,3
20210401,TOR,NYA,3,2,1,1
20210401,HOU,OAK,8,1,2,0
20210401,SFN,SEA,7,8,4,0
20210402,LAN,COL,11,6,0,4
20210402,TBA,MIA,6,4,3,0
20210402,ARI,SDN,2,4,1,1
20210402,CHA,ANA,12,8,2,2
20210402,BAL,BOS,3,0,0,0
20210402,HOU,OAK,9,5,2,1
20210402,SFN,SEA,6,3,2,0
20210403,PIT,CHN,1,5,0,2
20210403,SLN,CIN,6,9,3,2
20210403,LAN,COL,6,5,1,2
20210403,TBA,MIA,7,12,1,2
20210403,MIN,MIL,2,0,1,0
20210403,ATL,PHI,0,4,0,0
20210403,ARI,SDN,0,7,0,1
20210403,CHA,ANA,3,5,1,1
20210403,BAL,BOS,4,2,0,0
20210403,CLE,DET,2,5,1,0
20210403,TEX,KCA,4,11,1,2
20210403,TOR,NYA,3,5,1,1
20210403,HOU,OAK,9,1,1,0
20210403,SFN,SEA,0,4,0,2
20210404,PIT,CHN,3,4,1,1
20210404,SLN,CIN,1,12,0,2
20210404,LAN,COL,4,2,1,0
20210404,MIN,MIL,8,2,2,1
20210404,ATL,PHI,1,2,1,1
20210404,ARI,SDN,3,1,0,1
20210404,CHA,ANA,4,7,0,3
20210404,BAL,BOS,11,3,0,1
20210404,CLE,DET,9,3,3,2
20210404,TEX,KCA,7,3,2,1
20210404,TOR,NYA,3,1,2,0
20210404,HOU,OAK,9,2,3,0
20210405,MIL,CHN,3,5,1,3
20210405,PIT,CIN,3,5,3,2
20210405,SLN,MIA,4,1,1,0
20210405,NYN,PHI,3,5,0,0
20210405,SFN,SDN,3,2,3,0
20210405,HOU,ANA,6,7,1,1
20210405,TBA,BOS,2,11,0,1
20210405,KCA,CLE,3,0,1,0
20210405,MIN,DET,15,6,2,3
20210405,BAL,NYA,0,7,0,2
20210405,LAN,OAK,10,3,2,1
20210405,CHA,SEA,6,0,1,0
20210405,TOR,TEX,6,2,2,0
20210406,MIL,CHN,4,0,2,0
20210406,PIT,CIN,1,14,1,2
20210406,ARI,COL,10,8,2,5
20210406,SLN,MIA,4,2,1,0
20210406,NYN,PHI,8,4,2,1
20210406,SFN,SDN,1,3,1,1
20210406,ATL,WAS,5,6,4,1
20210406,HOU,ANA,4,2,3,1
20210406,TBA,BOS,5,6,0,1
20210406,MIN,DET,3,4,2,0
20210406,BAL,NYA,2,7,1,2
20210406,LAN,OAK,5,1,3,0
20210406,CHA,SEA,10,4,3,0
20210406,TOR,TEX,4,7,2,4
20210407,MIL,CHN,4,2,2,1
20210407,PIT,CIN,4,11,1,4
20210407,ARI,COL,0,8,0,0
20210407,SLN,MIA,7,0,2,0
20210407,NYN,PHI,2,8,0,3
20210407,SFN,SDN,3,2,1,1
20210407,ATL,WAS,7,6,0,1
20210407,ATL,WAS,2,0,1,0
20210407,TBA,BOS,2,9,0,1
20210407,KCA,CLE,2,4,1,2
20210407,MIN,DET,3,2,0,1
20210407,BAL,NYA,4,3,2,0
20210407,LAN,OAK,3,4,0,1
20210407,CHA,SEA,4,8,0,0
20210407,TOR,TEX,1,2,1,1
20210408,ARI,COL,3,7,1,1
20210408,MIA,NYN,2,3,0,1
20210408,CHN,PIT,4,2,3,0
20210408,MIL,SLN,1,3,0,1
20210408,BOS,BAL,7,3,2,2
20210408,KCA,CHA,0,6,0,2
20210408,OAK,HOU,2,6,0,3
20210408,SEA,MIN,2,10,1,3
20210408,ANA,TOR,7,5,1,2
20210409,CIN,ARI,6,5,1,1
20210409,PHI,ATL,1,8,0,3
20210409,WAS,LAN,0,1,0,1
20210409,COL,SFN,1,3,0,0
20210409,DET,CLE,1,4,1,2
20210409,OAK,HOU,6,2,3,0
20210409,NYA,TBA,5,10,2,1
20210409,SDN,TEX,3,0,0,0
20210409,ANA,TOR,7,1,2,0
20210410,CIN,ARI,3,8,1,2
20210410,PHI,ATL,4,5,2,1
20210410,WAS,LAN,5,9,2,1
20210410,MIA,NYN,3,0,1,0
20210410,CHN,PIT,2,8,0,1
20210410,COL,SFN,3,4,1,1
20210410,MIL,SLN,9,5,2,1
20210410,BOS,BAL,6,4,1,2
20210410,DET,CLE,3,11,2,5
20210410,OAK,HOU,7,3,2,1
20210410,SEA,MIN,4,3,2,1
20210410,NYA,TBA,0,4,0,2
20210410,SDN,TEX,7,4,3,1
20210410,ANA,TOR,1,15,1,0
20210411,CIN,ARI,0,7,0,2
20210411,PHI,ATL,7,6,3,3
20210411,WAS,LAN,0,3,0,1
20210411,MIA,NYN,5,6,0,2
20210411,CHN,PIT,1,7,1,1
20210411,COL,SFN,0,4,0,2
20210411,MIL,SLN,9,3,3,0
20210411,BOS,BAL,14,9,6,2
20210411,KCA,CHA,4,3,1,1
20210411,DET,CLE,2,5,1,0
20210411,SEA,MIN,8,6,3,1
20210411,NYA,TBA,8,4,1,2
20210411,SDN,TEX,2,0,2,0
20210412,OAK,ARI,9,5,1,0
20210412,MIA,ATL,5,3,1,0
20210412,CHN,MIL,3,6,1,0
20210412,SDN,PIT,6,2,1,0
20210412,CIN,SFN,3,0,2,0
20210412,WAS,SLN,5,2,1,1
20210412,CLE,CHA,3,4,1,1
20210412,DET,HOU,6,2,3,2
20210412,ANA,KCA,10,3,1,0
20210412,TEX,TBA,0,1,0,1
20210412,NYA,TOR,3,1,2,0
20210413,OAK,ARI,7,5,3,1
20210413,MIA,ATL,14,8,3,2
20210413,COL,LAN,0,7,0,4
20210413,CHN,MIL,3,2,1,1
20210413,PHI,NYN,3,4,0,1
20210413,PHI,NYN,0,4,0,0
20210413,SDN,PIT,4,8,1,0
20210413,CIN,SFN,6,7,2,3
20210413,WAS,SLN,3,14,0,3
20210413,SEA,BAL,4,3,2,1
20210413,SEA,BAL,6,7,2,0
20210413,CLE,CHA,2,0,0,0
20210413,DET,HOU,8,2,5,0
20210413,ANA,KCA,2,3,1,0
20210413,BOS,MIN,4,2,2,0
20210413,TEX,TBA,8,3,1,0
20210413,NYA,TOR,3,7,0,2
20210414,MIA,ATL,6,5,1,2
20210414,COL,LAN,2,4,0,2
20210414,CHN,MIL,0,7,0,1
20210414,PHI,NYN,1,5,1,1
20210414,SDN,PIT,1,5,0,1
20210414,CIN,SFN,0,3,0,0
20210414,WAS,SLN,6,0,1,0
20210414,CLE,CHA,0,8,0,1
20210414,DET,HOU,6,4,0,1
20210414,ANA,KCA,1,6,0,2
20210414,BOS,MIN,3,2,0,0
20210414,BOS,MIN,7,1,1,0
20210414,TEX,TBA,5,1,1,1
20210414,NYA,TOR,4,5,2,3
20210415,MIA,ATL,6,7,1,2
20210415,COL,LAN,5,7,2,2
20210415,SDN,PIT,8,3,1,0
20210415,ARI,WAS,11,6,4,2
20210415,SEA,BAL,4,2,1,1
20210415,SEA,BAL,2,1,2,1
20210415,CLE,CHA,4,2,1,0
20210415,TOR,KCA,5,7,1,0
20210415,BOS,MIN,3,4,0,1
20210415,DET,OAK,4,8,1,2
20210415,TEX,TBA,6,4,3,1
20210416,ATL,CHN,5,2,0,1
20210416,CLE,CIN,3,10,2,2
20210416,SFN,MIA,1,4,0,2
20210416,PIT,MIL,6,1,2,0
20210416,SLN,PHI,2,9,1,1
20210416,LAN,SDN,11,6,2,1
20210416,ARI,WAS,0,1,0,1
20210416,MIN,ANA,3,10,0,2
20210416,TBA,NYA,8,2,0,1
20210416,DET,OAK,0,3,0,1
20210416,HOU,SEA,5,6,0,1
20210416,BAL,TEX,5,2,2,2
20210417,ATL,CHN,4,13,0,6
20210417,CLE,CIN,2,3,1,1
20210417,NYN,COL,4,3,1,1
20210417,NYN,COL,2,7,0,1
20210417,SFN,MIA,6,7,2,0
20210417,PIT,MIL,1,7,0,0
20210417,SLN,PHI,9,4,4,0
20210417,LAN,SDN,2,0,1,0
20210417,ARI,WAS,2,6,2,2
20210417,CHA,BOS,4,7,0,1
20210417,TOR,KCA,5,1,2,0
20210417,TOR,KCA,2,3,0,1
20210417,TBA,NYA,6,3,3,1
20210417,DET,OAK,0,7,0,3
20210417,HOU,SEA,1,0,0,0
20210417,BAL,TEX,6,1,1,0
20210418,ATL,CHN,13,4,5,2
20210418,CLE,CIN,6,3,3,1
20210418,NYN,COL,2,1,0,0
20210418,SFN,MIA,1,0,0,0
20210418,PIT,MIL,6,5,2,3
20210418,SLN,PHI,0,2,0,1
20210418,LAN,SDN,2,5,1,1
20210418,ARI,WAS,5,2,2,2
20210418,CHA,BOS,3,2,1,1
20210418,CHA,BOS,5,1,1,0
20210418,TOR,KCA,0,2,0,1
20210418,TBA,NYA,4,2,1,1
20210418,DET,OAK,2,3,0,1
20210418,HOU,SEA,2,7,0,1
20210418,BAL,TEX,0,1,0,0
20210419,SFN,PHI,2,0,1,0
20210419,MIL,SDN,3,1,3,0
20210419,SLN,WAS,12,5,5,0
20210419,TEX,ANA,6,4,1,1
20210419,CHA,BOS,4,11,0,3
20210419,TBA,KCA,4,1,0,0
20210419,LAN,SEA,3,4,1,2
20210420,NYN,CHN,1,3,1,0
20210420,ARI,CIN,5,4,1,1
20210420,HOU,COL,2,6,0,2
20210420,BAL,MIA,7,5,2,0
20210420,SFN,PHI,10,7,5,3
20210420,MIL,SDN,6,0,2,0
20210420,SLN,WAS,2,3,0,1
20210420,TEX,ANA,2,6,1,3
20210420,TOR,BOS,2,4,2,1
20210420,CHA,CLE,8,5,4,1
20210420,TBA,KCA,14,7,3,1
20210420,ATL,NYA,1,3,0,1
20210420,MIN,OAK,0,7,0,3
20210420,MIN,OAK,0,1,0,0
20210420,LAN,SEA,1,0,0,0
20210421,NYN,CHN,4,16,2,1
20210421,ARI,CIN,8,5,1,0
20210421,HOU,COL,3,6,1,1
20210421,BAL,MIA,0,3,0,0
20210421,SFN,PHI,5,6,1,2
20210421,MIL,SDN,4,2,2,0
20210421,SLN,WAS,0,1,0,0
20210421,TEX,ANA,7,4,2,4
20210421,TOR,BOS,6,3,0,1
20210421,PIT,DET,3,2,0,0
20210421,PIT,DET,2,5,1,2
20210421,TBA,KCA,8,9,1,3
20210421,ATL,NYA,4,1,1,0
20210421,MIN,OAK,12,13,4,3
20210422,NYN,CHN,3,4,1,0
20210422,ARI,CIN,14,11,2,6
20210422,SDN,LAN,3,2,1,2
20210422,MIA,SFN,0,3,0,0
20210422,SEA,BOS,7,3,1,1
20210422,NYA,CLE,6,3,1,0
20210422,PIT,DET,4,2,0,1
20210422,ANA,HOU,2,8,1,0
20210423,ARI,ATL,4,5,1,2
20210423,MIL,CHN,2,15,2,4
20210423,PHI,COL,4,5,1,4
20210423,SDN,LAN,6,1,3,0
20210423,WAS,NYN,0,6,0,1
20210423,MIA,SFN,3,5,2,1
20210423,CIN,SLN,4,5,1,1
20210423,OAK,BAL,3,1,1,0
20210423,SEA,BOS,5,6,1,2
20210423,TEX,CHA,7,9,3,1
20210423,NYA,CLE,5,3,4,0
20210423,KCA,DET,6,2,2,1
20210423,ANA,HOU,4,5,0,1
20210423,PIT,MIN,0,2,0,2
20210423,TOR,TBA,5,3,2,1
20210424,MIL,CHN,4,3,1,1
20210424,PHI,COL,7,5,2,1
20210424,SDN,LAN,4,5,2,0
20210424,WAS,NYN,7,1,0,1
20210424,MIA,SFN,5,2,2,1
20210424,CIN,SLN,0,2,0,0
20210424,OAK,BAL,7,2,1,0
20210424,SEA,BOS,8,2,1,0
20210424,TEX,CHA,1,2,1,0
20210424,NYA,CLE,2,1,2,0
20210424,KCA,DET,2,1,0,1
20210424,ANA,HOU,2,16,2,3
20210424,PIT,MIN,6,2,2,0
20210424,TOR,TBA,3,5,1,2
20210425,ARI,ATL,5,0,2,0
20210425,ARI,ATL,7,0,3,0
20210425,MIL,CHN,6,0,0,0
20210425,PHI,COL,2,12,2,2
20210425,SDN,LAN,8,7,1,2
20210425,WAS,NYN,0,4,0,2
20210425,MIA,SFN,3,4,1,0
20210425,CIN,SLN,2,5,1,2
20210425,OAK,BAL,1,8,1,3
20210425,SEA,BOS,3,5,0,0
20210425,TEX,CHA,4,8,1,1
20210425,NYA,CLE,3,7,2,1
20210425,KCA,DET,4,0,1,0
20210425,ANA,HOU,4,2,1,1
20210425,PIT,MIN,6,2,1,1
20210425,TOR,TBA,1,0,0,0
20210426,CHN,ATL,7,8,2,2
20210426,CIN,LAN,5,3,1,1
20210426,MIA,MIL,8,0,2,0
20210426,COL,SFN,0,12,0,1
20210426,PHI,SLN,2,1,2,0
20210426,NYA,BAL,2,4,0,2
20210426,MIN,CLE,3,5,1,2
20210426,KCA,DET,3,2,1,0
20210426,SEA,HOU,2,5,2,0
20210426,OAK,TBA,2,1,1,0
20210426,ANA,TEX,9,4,3,1
20210427,SDN,ARI,1,5,0,1
20210427,CHN,ATL,0,5,0,1
20210427,CIN,LAN,6,5,1,1
20210427,MIA,MIL,4,5,2,2
20210427,BOS,NYN,2,1,1,1
20210427,KCA,PIT,1,2,0,0
20210427,COL,SFN,7,5,3,2
20210427,PHI,SLN,2,5,0,0
20210427,NYA,BAL,5,1,3,0
20210427,DET,CHA,5,2,3,0
20210427,MIN,CLE,4,7,1,3
20210427,SEA,HOU,0,2,0,0
20210427,OAK,TBA,3,4,1,1
20210427,ANA,TEX,1,6,0,3
20210427,WAS,TOR,5,9,4,3
20210428,SDN,ARI,12,3,2,1
20210428,CHN,ATL,0,10,0,5
20210428,CIN,LAN,0,8,0,1
20210428,MIA,MIL,6,2,1,1
20210428,BOS,NYN,1,0,0,0
20210428,KCA,PIT,9,6,0,2
20210428,COL,SFN,3,7,0,0
20210428,PHI,SLN,5,3,1,2
20210428,NYA,BAL,7,0,3,0
20210428,MIN,CLE,10,2,6,1
20210428,SEA,HOU,5,7,2,0
20210428,OAK,TBA,0,2,0,1
20210428,ANA,TEX,4,3,0,0
20210428,WAS,TOR,8,2,2,2
20210429,COL,ARI,3,5,0,1
20210429,CHN,ATL,9,3,1,1
20210429,LAN,MIL,1,2,0,1
20210429,PHI,SLN,3,4,0,1
20210429,NYA,BAL,3,4,0,1
20210429,DET,CHA,1,3,0,0
20210429,DET,CHA,0,11,0,2
20210429,SEA,HOU,1,0,1,0
20210429,OAK,TBA,3,2,1,1
20210429,BOS,TEX,1,4,0,2
20210430,COL,ARI,2,7,0,1
20210430,CHN,CIN,6,8,1,3
20210430,LAN,MIL,1,3,1,1
20210430,NYN,PHI,1,2,0,0
20210430,SLN,PIT,7,3,2,0
20210430,SFN,SDN,2,3,1,0
20210430,MIA,WAS,1,2,0,1
20210430,CLE,CHA,5,3,1,0
20210430,KCA,MIN,1,9,1,2
20210430,DET,NYA,0,10,0,5
20210430,BAL,OAK,3,2,2,2
20210430,ANA,SEA,4,7,1,3
20210430,HOU,TBA,9,2,1,0
20210430,BOS,TEX,6,1,4,0
20210430,ATL,TOR,5,13,1,6
20210501,COL,ARI,14,6,2,2
20210501,CHN,CIN,3,2,0,0
20210501,LAN,MIL,5,6,1,2
20210501,NYN,PHI,5,4,1,1
20210501,SLN,PIT,12,5,2,0
20210501,SFN,SDN,2,6,1,2
20210501,MIA,WAS,2,7,1,1
20210501,CLE,CHA,3,7,1,1
20210501,KCA,MIN,11,3,4,2
20210501,DET,NYA,4,6,2,0
20210501,BAL,OAK,8,4,1,2
20210501,ANA,SEA,10,5,4,1
20210501,HOU,TBA,3,1,0,0
20210501,BOS,TEX,6,8,1,2
20210501,ATL,TOR,5,6,2,2
20210502,COL,ARI,4,8,1,1
20210502,CHN,CIN,12,13,5,5
20210502,LAN,MIL,16,4,3,2
20210502,NYN,PHI,8,7,1,2
20210502,SLN,PIT,3,0,1,0
20210502,SFN,SDN,7,1,1,1
20210502,MIA,WAS,1,3,1,1
20210502,CLE,CHA,5,0,2,0
20210502,KCA,MIN,4,13,1,3
20210502,DET,NYA,0,2,0,0
20210502,BAL,OAK,5,7,1,2
20210502,ANA,SEA,0,2,0,0
20210502,HOU,TBA,4,5,1,1
20210502,BOS,TEX,3,5,1,1
20210502,ATL,TOR,2,7,0,1
20210503,MIL,PHI,3,4,1,1
20210503,PIT,SDN,0,2,0,0
20210503,NYN,SLN,5,6,1,2
20210503,TBA,ANA,7,3,2,2
20210503,CLE,KCA,8,6,2,2
20210503,TEX,MIN,5,6,2,0
20210503,TOR,OAK,4,5,0,2
20210503,BAL,SEA,5,3,2,2
20210504,LAN,CHN,1,7,1,1
20210504,LAN,CHN,3,4,2,2
20210504,CHA,CIN,9,0,1,0
20210504,SFN,COL,12,4,3,1
20210504,SFN,COL,6,8,2,2
20210504,ARI,MIA,3,9,1,2
20210504,MIL,PHI,5,6,1,3
20210504,PIT,SDN,2,1,0,0
20210504,ATL,WAS,6,1,2,0
20210504,TBA,ANA,8,3,2,1
20210504,DET,BOS,7,11,1,4
20210504,CLE,KCA,7,3,1,1
20210504,TEX,MIN,6,3,2,2
20210504,HOU,NYA,3,7,2,1
20210504,TOR,OAK,1,4,0,1
20210504,BAL,SEA,2,5,1,2
20210505,LAN,CHN,5,6,1,1
20210505,CHA,CIN,0,1,0,0
20210505,SFN,COL,5,6,2,0
20210505,ARI,MIA,0,8,0,1
20210505,MIL,PHI,4,5,1,1
20210505,PIT,SDN,2,4,1,1
20210505,NYN,SLN,1,4,0,2
20210505,NYN,SLN,7,2,2,0
20210505,ATL,WAS,5,3,2,2
20210505,TBA,ANA,3,1,1,0
20210505,DET,BOS,6,5,1,1
20210505,CLE,KCA,5,4,2,1
20210505,TEX,MIN,3,1,0,1
20210505,HOU,NYA,3,6,0,1
20210505,TOR,OAK,9,4,0,2
20210505,BAL,SEA,6,0,2,0
20210506,ARI,MIA,1,3,0,2
20210506,MIL,PHI,0,2,0,1
20210506,NYN,SLN,4,1,0,0
20210506,ATL,WAS,3,2,0,0
20210506,TBA,ANA,8,3,1,1
20210506,DET,BOS,9,12,0,0
20210506,CLE,KCA,4,0,1,0
20210506,TEX,MIN,4,3,2,1
20210506,HOU,NYA,7,4,4,2
20210506,TOR,OAK,10,4,3,1
20210507,PHI,ATL,12,2,2,1
20210507,PIT,CHN,2,3,0,0
20210507,MIL,MIA,1,6,0,1
20210507,ARI,NYN,4,5,0,1
20210507,SDN,SFN,4,5,2,2
20210507,COL,SLN,0,5,0,2
20210507,LAN,ANA,2,9,1,2
20210507,BOS,BAL,6,2,1,1
20210507,CIN,CLE,3,0,0,0
20210507,MIN,DET,7,3,3,1
20210507,TOR,HOU,4,10,3,2
20210507,CHA,KCA,3,0,1,0
20210507,WAS,NYA,11,4,4,3
20210507,TBA,OAK,1,2,0,1
20210507,SEA,TEX,5,4,2,1
20210508,PHI,ATL,7,8,1,2
20210508,PIT,CHN,2,3,1,0
20210508,MIL,MIA,6,2,2,1
20210508,ARI,NYN,2,4,0,1
20210508,SDN,SFN,1,7,0,3
20210508,COL,SLN,8,9,0,1
20210508,LAN,ANA,14,11,0,1
20210508,BOS,BAL,11,6,2,1
20210508,CIN,CLE,2,9,1,0
20210508,MIN,DET,3,7,1,1
20210508,TOR,HOU,8,4,3,1
20210508,CHA,KCA,9,1,1,0
20210508,WAS,NYA,3,4,0,1
20210508,TBA,OAK,3,6,1,2
20210508,SEA,TEX,8,9,3,3
20210509,PHI,ATL,1,6,1,2
20210509,PIT,CHN,6,5,0,0
20210509,MIL,MIA,2,1,1,1
20210509,ARI,NYN,2,4,1,0
20210509,SDN,SFN,11,1,2,0
20210509,COL,SLN,0,2,0,1
20210509,LAN,ANA,1,2,0,0
20210509,BOS,BAL,4,3,2,1
20210509,TOR,HOU,4,7,1,2
20210509,CHA,KCA,9,3,0,0
20210509,WAS,NYA,2,3,1,1
20210509,TBA,OAK,4,3,2,0
20210509,SEA,TEX,2,10,0,2
20210510,MIA,ARI,2,5,1,0
20210510,CIN,PIT,14,1,2,1
20210510,TEX,SFN,1,3,0,1
20210510,BOS,BAL,1,4,0,2
20210510,ANA,HOU,5,4,2,0
20210511,MIA,ARI,3,11,1,2
20210511,TOR,ATL,5,3,1,2
20210511,SDN,COL,8,1,1,0
20210511,SEA,LAN,4,6,3,2
20210511,SLN,MIL,6,1,2,0
20210511,BAL,NYN,2,3,0,0
20210511,CIN,PIT,2,7,1,1
20210511,TEX,SFN,2,4,1,0
20210511,PHI,WAS,6,2,1,1
20210511,OAK,BOS,3,2,0,1
20210511,MIN,CHA,3,9,1,2
20210511,CHN,CLE,2,3,1,2
20210511,KCA,DET,7,8,1,0
20210511,ANA,HOU,1,5,1,2
20210511,NYA,TBA,3,1,2,1
20210512,MIA,ARI,3,2,2,1
20210512,TOR,ATL,4,1,2,1
20210512,SDN,COL,5,3,1,0
20210512,SDN,COL,2,3,0,1
20210512,SEA,LAN,1,7,0,1
20210512,SLN,MIL,1,4,1,1
20210512,BAL,NYN,1,7,0,0
20210512,CIN,PIT,5,1,1,0
20210512,PHI,WAS,5,2,1,0
20210512,OAK,BOS,4,1,1,0
20210512,MIN,CHA,8,13,1,2
20210512,CHN,CLE,1,2,0,0
20210512,KCA,DET,2,4,0,0
20210512,ANA,HOU,1,9,0,5
20210512,NYA,TBA,1,0,0,0
20210513,MIA,ARI,5,1,0,0
20210513,TOR,ATL,8,4,0,2
20210513,CIN,COL,8,13,2,2
20210513,SLN,MIL,2,0,0,0
20210513,SFN,PIT,3,1,1,1
20210513,PHI,WAS,1,5,0,2
20210513,OAK,BOS,1,8,0,2
20210513,MIN,CHA,2,4,1,2
20210513,KCA,DET,3,4,0,0
20210513,TEX,HOU,3,4,1,0
20210513,CLE,SEA,4,2,2,1
20210513,NYA,TBA,1,9,0,2
20210514,WAS,ARI,17,2,3,0
20210514,CIN,COL,6,9,2,1
20210514,MIA,LAN,6,9,1,1
20210514,ATL,MIL,6,3,2,2
20210514,SFN,PIT,2,3,1,0
20210514,SLN,SDN,4,5,2,0
20210514,NYA,BAL,5,4,3,1
20210514,ANA,BOS,3,4,1,2
20210514,KCA,CHA,6,2,2,0
20210514,KCA,CHA,1,3,1,1
20210514,CHN,DET,4,2,1,2
20210514,TEX,HOU,4,10,1,1
20210514,OAK,MIN,6,1,4,1
20210514,CLE,SEA,3,7,1,3
20210514,NYN,TBA,2,3,1,1
20210514,PHI,TOR,5,1,0,1
20210515,WAS,ARI,4,11,0,3
20210515,CIN,COL,6,5,2,1
20210515,MIA,LAN,0,7,0,0
20210515,ATL,MIL,5,1,2,0
20210515,SFN,PIT,6,8,3,1
20210515,SLN,SDN,3,13,3,3
20210515,NYA,BAL,8,2,1,0
20210515,ANA,BOS,0,9,0,3
20210515,KCA,CHA,5,1,2,1
20210515,CHN,DET,8,9,1,0
20210515,TEX,HOU,5,6,1,2
20210515,OAK,MIN,4,5,2,1
20210515,CLE,SEA,3,7,1,2
20210515,NYN,TBA,5,12,3,0
20210515,PHI,TOR,0,4,0,1
20210516,WAS,ARI,3,0,1,0
20210516,CIN,COL,7,6,0,0
20210516,MIA,LAN,3,2,1,0
20210516,ATL,MIL,9,10,1,1
20210516,SFN,PIT,4,1,1,0
20210516,SLN,SDN,3,5,1,0
20210516,NYA,BAL,6,10,3,1
20210516,ANA,BOS,6,5,1,2
20210516,KCA,CHA,3,4,0,1
20210516,CHN,DET,5,1,1,0
20210516,TEX,HOU,2,6,1,0
20210516,OAK,MIN,7,6,0,2
20210516,CLE,SEA,2,3,0,0
20210516,NYN,TBA,1,7,1,3
20210516,PHI,TOR,8,10,3,3
20210517,NYN,ATL,3,1,0,1
20210517,WAS,CHN,3,7,2,3
20210517,SFN,CIN,6,3,3,2
20210517,ARI,LAN,1,3,0,1
20210517,COL,SDN,0,7,0,1
20210517,CLE,ANA,4,7,3,1
20210517,CHA,MIN,16,4,3,1
20210517,DET,SEA,4,1,3,1
20210517,NYA,TEX,2,5,1,2
20210518,NYN,ATL,4,3,2,2
20210518,WAS,CHN,3,6,1,2
20210518,SFN,CIN,4,2,2,2
20210518,ARI,LAN,1,9,0,3
20210518,MIA,PHI,3,8,1,0
20210518,COL,SDN,1,2,0,0
20210518,PIT,SLN,2,5,0,1
20210518,CLE,ANA,6,5,2,3
20210518,TBA,BAL,13,6,5,0
20210518,MIL,KCA,0,2,0,0
20210518,CHA,MIN,4,5,2,3
20210518,HOU,OAK,5,6,1,3
20210518,DET,SEA,5,0,1,0
20210518,NYA,TEX,7,4,0,1
20210518,BOS,TOR,0,8,0,1
20210519,NYN,ATL,4,5,1,1
20210519,WAS,CHN,4,3,1,1
20210519,SFN,CIN,4,0,0,0
20210519,ARI,LAN,2,4,1,0
20210519,MIA,PHI,3,1,1,1
20210519,COL,SDN,0,3,0,2
20210519,PIT,SLN,5,8,1,0
20210519,CLE,ANA,3,2,1,1
20210519,TBA,BAL,9,7,3,3
20210519,MIL,KCA,4,6,1,2
20210519,CHA,MIN,2,1,0,1
20210519,HOU,OAK,8,1,1,0
20210519,DET,SEA,6,2,0,1
20210519,NYA,TEX,2,0,0,0
20210519,BOS,TOR,7,3,4,1
20210520,PIT,ATL,6,4,2,2
20210520,WAS,CHN,2,5,2,2
20210520,SFN,CIN,19,4,4,1
20210520,ARI,LAN,2,3,1,2
20210520,MIA,PHI,6,0,2,0
20210520,MIN,ANA,1,7,0,2
20210520,MIN,ANA,6,3,3,1
20210520,TBA,BAL,10,1,3,1
20210520,HOU,OAK,8,4,1,3
20210520,NYA,TEX,2,0,0,0
20210520,BOS,TOR,8,7,2,0
20210521,PIT,ATL,1,20,0,7
20210521,MIL,CIN,4,9,0,4
20210521,ARI,COL,1,7,0,3
20210521,NYN,MIA,6,5,0,1
20210521,BOS,PHI,11,3,2,1
20210521,SEA,SDN,1,16,0,3
20210521,LAN,SFN,2,1,1,0
20210521,CHN,SLN,12,3,1,0
20210521,BAL,WAS,2,4,1,0
20210521,OAK,ANA,8,4,4,2
20210521,MIN,CLE,10,0,1,0
20210521,DET,KCA,7,5,2,1
20210521,CHA,NYA,1,2,0,1
20210521,HOU,TEX,5,7,0,2
20210521,TBA,TOR,9,7,4,3
20210522,PIT,ATL,1,6,1,3
20210522,MIL,CIN,4,3,2,2
20210522,ARI,COL,6,7,1,1
20210522,NYN,MIA,1,3,0,1
20210522,BOS,PHI,4,3,2,1
20210522,SEA,SDN,4,6,1,0
20210522,LAN,SFN,6,3,2,1
20210522,CHN,SLN,1,2,0,1
20210522,BAL,WAS,9,12,2,2
20210522,OAK,ANA,6,2,3,0
20210522,MIN,CLE,3,5,1,2
20210522,DET,KCA,5,7,1,0
20210522,CHA,NYA,0,7,0,1
20210522,HOU,TEX,4,8,1,2
20210522,TBA,TOR,3,1,1,0
20210523,PIT,ATL,1,7,0,3
20210523,MIL,CIN,9,4,2,2
20210523,ARI,COL,3,4,1,1
20210523,NYN,MIA,1,5,0,0
20210523,BOS,PHI,2,6,2,1
20210523,SEA,SDN,2,9,0,2
20210523,LAN,SFN,11,5,2,1
20210523,CHN,SLN,2,1,1,0
20210523,BAL,WAS,5,6,0,1
20210523,OAK,ANA,5,6,2,1
20210523,MIN,CLE,8,5,2,0
20210523,DET,KCA,2,3,0,1
20210523,CHA,NYA,4,5,3,0
20210523,HOU,TEX,2,3,0,0
20210523,TBA,TOR,6,4,1,2
20210524,PHI,MIA,6,9,1,1
20210524,SDN,MIL,3,5,1,2
20210524,COL,NYN,3,2,2,2
20210524,SLN,CHA,1,5,0,1
20210524,CLE,DET,6,5,0,1
20210524,BAL,MIN,3,8,1,2
20210524,SEA,OAK,4,2,2,1
20210524,TBA,TOR,14,8,1,5
20210525,SFN,ARI,8,0,1,0
